episode,episode_mean_enob,episode_last_enob,episode_steps,episode_total_reward,epsilon_hist
1,11.428806955605474,11.40482872226807,5,-0.7999999999999915,0.5
2,11.45539095192703,11.43964388161453,5,-0.4999999999999979,0.4975
3,10.949211285049252,10.958801433975033,5,0.2999999999999851,0.4950125
