episode,episode_mean_enob,episode_last_enob,episode_steps,episode_total_reward,epsilon_hist
87,10.084040091792787,10.71866716280138,250,-10.100000000000305,0.32490391796748774
88,10.532505889007567,10.991363370708664,250,-18.60000000000021,0.3232793983776503
89,10.957172959571057,11.102310510580983,250,-31.500000000000025,0.32166300138576204
90,10.782062133739972,11.088750829198805,250,-17.800000000000146,0.3200546863788332
91,11.571554750424584,11.592284097512103,250,79.69999999999968,0.31845441294693905
92,10.784195511984812,11.027555860258829,250,-24.800000000000082,0.3168621408822043
93,10.47305473265571,10.960183089364453,250,-16.000000000000227,0.3152778301777933
94,10.660267311593095,11.086034710880512,250,-19.80000000000019,0.31370144102690434
95,11.453743792355747,11.589325941288433,250,-2.199999999999976,0.3121329338217698
96,11.104469180802178,11.244403010228233,250,-31.100000000000005,0.31057226915266095
97,11.511599863468655,11.591990988601879,250,25.699999999999992,0.30901940780689763
98,10.455432434798814,10.900760484351489,250,-11.700000000000259,0.30747431076786313
99,10.933376895405127,11.18418619219524,250,-24.700000000000117,0.3059369392140238
100,10.540466343696128,11.030890060460468,250,-12.90000000000023,0.3044072545179537
101,10.673461783370819,11.00910237636339,250,-18.10000000000017,0.3028852182453639
102,11.300761117164422,11.364678904427528,250,-36.000000000000014,0.3013707921541371
103,10.82645964393658,11.02716352078502,250,-23.300000000000114,0.29986393819336643
104,11.355661399794984,11.507314847584873,250,-27.499999999999968,0.2983646185023996
105,10.97730230980069,11.119480868151104,250,-27.50000000000003,0.2968727954098876
106,11.32180085697277,11.41174568968596,250,-37.700000000000045,0.29538843143283816
107,10.953740788054473,11.113338585099056,250,-25.80000000000005,0.29391148927567395
108,10.755413802851104,11.168361270959156,250,-15.100000000000238,0.29244193182929556
109,10.210073586169164,10.782896611995218,250,-9.000000000000313,0.2909797221701491
110,11.281954654781549,11.419275130464117,250,-34.500000000000014,0.28952482355929837
111,10.339908706158372,10.93525921986408,250,-6.300000000000369,0.2880771994415019
112,10.015580187936544,10.732897894396649,250,-4.471423231677818e-13,0.28663681344429437
113,9.357047701919246,10.464152234954462,250,5.999999999999464,0.2852036293770729
114,10.068917469683281,10.737053133478025,250,-7.7000000000003554,0.2837776112301875
115,9.217697857449965,10.32170340034705,250,3.399999999999493,0.2823587231740366
116,11.083550085715766,11.293328341342047,250,-29.500000000000046,0.2809469295581664
117,10.32937968638137,10.892230035253256,250,-7.40000000000033,0.2795421949103756
118,10.034005431239459,10.691977919094315,250,-5.100000000000354,0.2781444839358237
119,9.342837235454095,10.42462406460339,250,5.599999999999471,0.27675376151614456
120,9.765553698362606,10.556290511232877,250,-2.100000000000408,0.2753699927085638
121,11.531732656485582,11.544725633165246,250,49.69999999999992,0.273993142745021
122,11.511501216012887,11.589619463346738,250,42.799999999999926,0.2726231770312959
123,10.094349041359184,10.718154546763397,250,-10.600000000000326,0.27126006114613943
124,10.571475967492281,10.966160704622485,250,-15.100000000000236,0.26990376084040874
125,10.55813194277586,10.992103044553716,250,-15.100000000000227,0.2685542420362067
126,11.085433396397582,11.301172406012912,250,-30.400000000000002,0.26721147082602564
127,10.927210693481971,11.052164990948256,250,-27.30000000000003,0.2658754134718955
128,10.462847439948336,10.891271118509142,250,-11.200000000000252,0.26454603640453606
129,10.570030220248176,11.0592891239503,250,-14.700000000000218,0.2632233062225134
130,10.631189523445439,10.933551912579038,250,-15.400000000000201,0.2619071896914008
131,9.721877717480279,10.7096840230394,250,6.999999999999521,0.2605976537429438
132,10.524391607757625,11.00239246714666,250,-13.500000000000249,0.2592946654742291
133,8.872166503452886,10.115400241810326,250,-2.400000000000442,0.25799819214685793
134,9.755738620045326,10.62344674268488,250,-4.566902411795581e-13,0.25670820118612364
135,9.139500539875947,10.404504363844023,250,2.1999999999994797,0.255424660180193
136,9.785564988671538,10.842929920468752,250,6.799999999999483,0.25414753687929204
137,9.889758387112057,10.7356313647033,250,-0.8000000000004526,0.2528767991948956
138,7.685280958606028,8.97673686271628,250,-29.600000000000204,0.2516124151989211
139,9.287445304043905,10.243413069203658,250,0.5999999999995107,0.2503543531229265
140,11.47551539881491,11.573596393233501,250,21.700000000000006,0.24910258135731184
141,9.751427016157049,10.73504318317427,250,5.999999999999497,0.24785706845052527
142,10.039171881774738,10.831490522006325,250,-1.4000000000004063,0.24661778310827265
143,8.977461466999927,10.13351367983547,250,-1.7000000000004614,0.2453846941927313
144,9.398500739775692,10.602447449221858,250,8.79999999999948,0.24415777072176764
145,9.022970469411236,10.233674480800149,250,-0.10000000000047715,0.2429369818681588
146,7.530932675011436,8.520208808531232,250,-39.2000000000002,0.241722296958818
147,10.039664173284903,10.770068087127042,250,-4.0745185003743245e-13,0.2405136854740239
148,8.960353875122264,10.275676355454177,250,0.7999999999995095,0.23931111704665378
149,6.8774728907284866,7.7319381226208534,250,-50.00000000000017,0.23811456146142052
150,4.402818480441372,5.5947237464265385,250,-50.00000000000017,0.2369239886541134
151,11.393636519371967,11.463038428302214,250,-22.300000000000004,0.23573936871084283
152,10.938861950131056,11.111967605977696,250,-24.800000000000033,0.23456067186728863
153,10.829378713029037,11.10146473130901,250,-19.30000000000011,0.23338786850795218
154,10.84072050642962,10.988696630617257,250,-26.200000000000053,0.23222092916541243
155,11.053938323682905,11.270995239017914,250,-29.100000000000016,0.23105982451958537
156,10.464798821142027,11.080665158732058,250,-7.100000000000328,0.22990452539698744
157,11.402568881437714,11.451161934883858,250,-35.29999999999998,0.2287550027700025
158,10.875580558249696,11.188653338130722,250,-18.400000000000137,0.22761122775615247
159,10.165743456292832,10.807504261232811,250,-4.40000000000033,0.2264731716173717
160,9.568404938979501,10.640260713853543,250,10.399999999999476,0.22534080575928486
161,8.412674422857178,9.825814656142775,250,-11.100000000000318,0.22421410173048845
162,7.381022843758467,8.870332861630652,250,-31.100000000000282,0.223093031221836
163,8.886991734756233,10.154361256155322,250,-1.700000000000452,0.2219775660657268
164,8.244700918078426,9.701050308869233,250,-14.000000000000284,0.22086767823539816
165,4.6730683852987935,5.844938322746456,250,-50.00000000000017,0.21976333984422117
166,7.507871017648107,8.65961991501292,250,-36.800000000000225,0.21866452314500007
167,6.737970778306184,7.347144888226346,250,-50.00000000000017,0.21757120052927506
168,6.632529345110396,7.389198503466761,250,-50.00000000000017,0.21648334452662868
169,8.07842731981846,9.436354620938186,250,-19.600000000000218,0.21540092780399553
170,8.898917977855282,10.18136849057583,250,-0.4000000000004629,0.21432392316497556
171,8.75378273006755,10.105525561745974,250,-3.500000000000435,0.21325230354915067
172,9.165495003597643,10.314109212591726,250,4.2999999999994944,0.21218604203140493
173,7.721521393457681,9.449859567412332,250,-19.70000000000022,0.2111251118212479
174,7.4734258130345825,8.869228713542253,250,-31.300000000000242,0.21006948626214167
175,4.8951222798954275,5.870806027434934,250,-50.00000000000017,0.20901913883083095
176,6.510058359630874,7.377931883545455,250,-50.00000000000017,0.2079740431366768
177,6.623797739360139,7.458671855085116,250,-50.00000000000017,0.20693417292099342
178,5.922519343285959,6.813474087980901,250,-50.00000000000017,0.20589950205638846
179,6.119798046879534,7.015048214083118,250,-50.00000000000017,0.20487000454610652
180,7.508448475128274,8.486143293476175,250,-39.70000000000021,0.20384565452337597
181,10.662341672535504,11.02909044058902,250,-16.200000000000195,0.20282642625075908
182,11.177230935923955,11.379955920957606,250,-30.00000000000002,0.2018122941195053
183,11.444765778819061,11.458477264439264,250,-38.30000000000002,0.20080323264890776
184,11.562400436180596,11.57089304211069,250,84.6999999999997,0.1997992164856632
185,10.866020284940262,11.290128341945199,250,-16.80000000000016,0.1988002204032349
186,11.485331480265412,11.530034911510622,250,11.300000000000047,0.19780621930121872
187,10.900888704340424,11.24166573902689,250,-21.500000000000124,0.19681718820471264
188,11.257412007300086,11.375752321214343,250,-29.69999999999999,0.19583310226368908
189,11.38276364707362,11.487024700418083,250,-32.499999999999986,0.19485393675237064
190,10.89297193273971,11.18192753818395,250,-17.400000000000166,0.1938796670686088
191,7.173451621392663,8.950433880203924,250,-28.700000000000216,0.19291026873326575
192,6.894073779946149,7.608812783920234,250,-50.00000000000017,0.19194571738959942
193,6.86632242094263,7.6055028189852285,250,-50.00000000000017,0.1909859888026514
194,6.986372396648491,7.731948108658076,250,-50.00000000000017,0.19003105885863816
195,8.505276539885733,9.852284572805273,250,-9.100000000000328,0.18908090356434498
196,9.056528003476558,10.37097469375259,250,2.899999999999488,0.18813549904652327
197,8.824074365447412,10.26884428923785,250,0.2999999999995313,0.18719482155129066
198,7.276350290959102,8.796544816034263,250,-33.600000000000236,0.18625884744353421
199,6.7387932066536305,7.996966749589944,250,-50.00000000000017,0.18532755320631655
200,7.270035186636877,7.970831288702434,250,-50.00000000000017,0.18440091544028497
201,9.914655549949757,10.771590249993897,250,5.499999999999517,0.18347891086308354
202,10.542268690698831,10.909553967727359,250,-13.400000000000208,0.18256151630876813
203,11.18168028385419,11.27518600208247,250,-30.999999999999993,0.1816487087272243
204,9.53542572376106,10.557981796460894,250,5.799999999999487,0.1807404651835882
205,11.58218303734093,11.510134360135899,250,81.8999999999997,0.17983676285767025
206,11.512900000943477,11.497041410311649,250,60.19999999999985,0.1789375790433819
207,10.746796408159906,11.06330557474851,250,-18.70000000000017,0.178042891148165
208,11.519862929555812,11.537246851340667,250,71.89999999999979,0.17715267669242415
209,10.888464172385822,11.14663854063377,250,-23.900000000000112,0.17626691330896202
210,11.558034151372537,11.535205496799628,250,90.09999999999972,0.1753855787424172
211,8.909764435392342,10.18984315111852,250,-0.7000000000004514,0.17450865084870512
212,9.860207103461486,10.671157121389047,250,5.099999999999551,0.1736361075944616
213,9.660581254204672,10.563547214838184,250,8.999999999999524,0.1727679270564893
214,10.648229187759068,11.033161281700622,250,-14.400000000000201,0.17190408742120686
215,9.47304573629976,10.515821410234382,250,9.999999999999503,0.1710445669841008
216,8.497687970806528,10.157775054190859,250,-3.4000000000004205,0.1701893441491803
217,8.692841235325105,10.122047768663135,250,-3.600000000000434,0.1693383974284344
218,11.034856574976626,11.240760369808777,250,-23.100000000000087,0.16849170544129222
219,9.574338831184356,10.620119423241924,250,10.399999999999483,0.16764924691408575
220,9.140287157940902,10.46999871525351,250,3.0999999999994623,0.16681100067951532
221,9.414434336288657,10.539176238095282,250,9.79999999999948,0.16597694567611773
222,9.923462935363595,10.801682276682191,250,6.599999999999534,0.16514706094773715
223,10.313950504184215,10.76265223195411,250,-10.40000000000028,0.16432132564299848
224,9.860559802419047,10.690789152136077,250,1.5999999999995422,0.1634997190147835
225,10.538329966290071,11.10715049888442,250,-4.10000000000034,0.1626822204197096
226,11.206528999044428,11.290673680646334,250,-34.30000000000001,0.16186880931761105
227,10.582788391419745,11.019782574500192,250,-12.800000000000272,0.161059465271023
228,10.901489526408618,11.218539443540351,250,-18.00000000000017,0.16025416794466787
229,10.217022341965546,10.865113896971183,250,-0.40000000000040936,0.15945289710494454
230,10.966077928232703,11.255050473817922,250,-22.80000000000008,0.1586556326194198
231,10.641500728179306,11.047456478739274,250,-9.500000000000254,0.1578623544563227
232,10.739579353433983,11.163675863827825,250,-11.400000000000235,0.1570730426840411
233,10.592819909544643,11.073493348669261,250,-10.500000000000274,0.1562876774706209
234,9.852692119315194,10.74257216412889,250,7.199999999999554,0.15550623908326777
235,9.950421800532178,10.809801566061005,250,1.999999999999586,0.15472870788785142
236,10.80306333454072,11.07265922165941,250,-20.00000000000012,0.15395506434841216
237,10.35487624994799,10.884786946345793,250,-1.700000000000363,0.1531852890266701
238,10.941024152524776,11.17592933992211,250,-26.90000000000005,0.15241936258153677
239,10.821373510786637,11.150200061891036,250,-17.200000000000166,0.1516572657686291
240,10.446197987604913,11.034870977293044,250,-4.000000000000326,0.15089897943978595
241,11.208904083563505,11.322677205414267,250,-30.599999999999998,0.15014448454258703
242,10.70942299967139,11.0748250846995,250,-12.900000000000194,0.1493937621198741
243,10.69202276572845,11.135993648333397,250,-7.800000000000255,0.14864679330927472
244,11.14023129295237,11.276667960484572,250,-28.8,0.14790355934272834
245,10.16489312054151,10.744860463160883,250,-7.500000000000311,0.1471640415460147
246,9.768518925822212,10.650563329403909,250,7.599999999999533,0.14642822133828462
247,11.210701423647546,11.354426410190504,250,-28.19999999999999,0.1456960802315932
248,10.896349622127472,11.20365022614244,250,-17.400000000000144,0.14496759983043522
249,11.365746273296178,11.446396436396705,250,-35.999999999999986,0.14424276183128304
250,10.997144878894144,11.135908350506536,250,-25.000000000000036,0.14352154802212663
251,9.959502949001642,10.752450671112701,250,3.6999999999995543,0.142803940282016
252,10.89376837922433,11.271932075118542,250,-18.200000000000166,0.14208992058060593
253,11.039818809320524,11.240544053677255,250,-18.000000000000103,0.1413794709777029
254,11.366088634426633,11.456243451911424,250,-31.799999999999972,0.14067257362281438
255,10.453027868563993,11.139615113692157,250,-1.7000000000003688,0.1399692107547003
256,9.369578754956438,10.57687464417717,250,8.999999999999467,0.13926936470092682
257,10.20236982334913,11.082263006627267,250,2.799999999999537,0.13857301787742218
258,11.5551347283,11.592481516820989,250,84.09999999999967,0.13788015278803506
259,10.65312043854671,11.125408865690709,250,-9.000000000000277,0.1371907520240949
260,11.431575762639746,11.405081039480905,250,-34.19999999999996,0.1365047982639744
261,10.75313295129761,11.0426547639917,250,-13.400000000000185,0.13582227427265453
262,10.370987820135303,10.987258944569152,250,-2.900000000000336,0.13514316290129125
263,11.047935620648563,11.196900026379137,250,-28.300000000000026,0.1344674470867848
264,11.131640482873106,11.386843686749213,250,-23.900000000000052,0.13379510985135087
265,10.351366452506603,11.067481086215075,250,0.6999999999996438,0.1331261343020941
266,11.344392830048502,11.472148278060935,250,-26.699999999999992,0.13246050363058365
267,10.569421223446348,11.068604160159271,250,-7.600000000000271,0.13179820111243074
268,9.718451332146904,10.716883118064327,250,12.3999999999995,0.13113921010686858
269,10.898949745279799,11.170525270597077,250,-11.700000000000202,0.13048351405633424
270,10.770960402030145,11.023327118397718,250,-13.800000000000146,0.12983109648605257
271,7.947780220768503,9.690697830412878,250,-15.300000000000278,0.1291819410036223
272,7.202003209713762,8.1970703395402,250,-45.80000000000019,0.1285360312986042
273,7.85108266540636,9.309439294851169,250,-22.900000000000183,0.12789335114211117
274,7.228797304438133,8.571104451731886,250,-38.300000000000225,0.12725388438640062
275,7.118557554883119,7.894855648404085,250,-50.00000000000017,0.1266176149644686
276,6.179213590185094,7.070521590305646,250,-50.00000000000017,0.12598452688964626
277,6.0229942313042,6.9397937293884695,250,-50.00000000000017,0.12535460425519804
278,5.367366451836159,6.3696707862409365,250,-50.00000000000017,0.12472783123392205
279,5.782569095867155,6.717558904709338,250,-50.00000000000017,0.12410419207775243
280,8.531735485946998,9.944857603826923,250,-8.000000000000355,0.12348367111736366
281,9.44001924788275,10.538870275262058,250,10.599999999999493,0.12286625276177685
282,10.604176826421122,11.148508474502332,250,-8.80000000000031,0.12225192149796796
283,10.43967196511148,11.002406215392874,250,-1.6000000000003336,0.12164066189047812
284,11.035526480644444,11.240621490013378,250,-24.50000000000009,0.12103245858102572
285,10.306796510410573,10.975881240552273,250,-2.900000000000384,0.1204272962881206
286,10.581626985191468,10.972432839746592,250,-13.000000000000234,0.11982515980668
287,11.365420256323706,11.373253573753866,250,-32.59999999999994,0.1192260340076466
288,10.386326929496954,11.068680731341994,250,0.09999999999960646,0.11862990383760837
289,11.54340216239187,11.515277469643616,250,89.69999999999972,0.11803675431842033
290,11.5880030120588,11.588628250323659,250,80.69999999999959,0.11744657054682822
291,11.346193572501397,11.42267300166403,250,-30.399999999999984,0.11685933769409408
292,11.052317083819501,11.310098068827678,250,-20.900000000000087,0.11627504100562361
293,11.462140891996832,11.506464754030908,250,-3.89999999999993,0.1156936658005955
294,11.453013127674632,11.449141373092948,250,-31.799999999999933,0.11511519747159252
295,10.261097449140316,10.931449584953837,250,0.599999999999576,0.11453962148423455
296,10.303444383399135,11.019677928871603,250,-3.000000000000374,0.11396692337681337
297,11.187804206573935,11.371798999227218,250,-22.500000000000064,0.11339708875992931
298,10.276282102402233,10.960546461224395,250,-1.000000000000392,0.11283010331612967
299,11.44606199940692,11.590058102398892,250,17.899999999999977,0.11226595279954901
300,10.849191014163168,11.125445568450342,250,-15.800000000000141,0.11170462303555127
301,8.78583459852948,10.237333807000326,250,1.1999999999995379,0.11114609992037351
302,7.8244547049025766,9.747905412066878,250,-13.500000000000295,0.11059036942077165
303,9.362893272633594,10.603835551782007,250,8.999999999999467,0.11003741757366779
304,7.041341604638774,7.945227904274661,250,-50.00000000000017,0.10948723048579945
305,7.640399922925082,8.91293003542198,250,-30.900000000000222,0.10893979433337045
306,8.676678218979339,10.309423159234548,250,-0.300000000000465,0.1083950953617036
307,8.252969039086427,9.892248716682538,250,-6.9000000000003565,0.10785311988489507
308,10.404005428924725,11.10390162497536,250,0.3999999999996228,0.10731385428547059
309,9.326179614417983,10.515404336673928,250,9.199999999999466,0.10677728501404324
310,10.097462527824325,10.921062724032682,250,1.1999999999995472,0.10624339858897303
311,11.274234647895168,11.389792439290389,250,-24.600000000000033,0.10571218159602816
312,11.566943376121216,11.588691782092203,250,89.39999999999968,0.10518362068804801
313,11.311037183917389,11.383249000471586,250,-28.899999999999963,0.10465770258460777
314,11.359218689167433,11.392783887068958,250,-30.69999999999996,0.10413441407168474
315,10.08210825464738,11.005673920843282,250,9.499999999999542,0.10361374200132631
316,11.075343838767639,11.34237046483329,250,-17.800000000000143,0.10309567329131968
317,11.044069218879548,11.365706901130011,250,-19.50000000000012,0.10258019492486307
318,11.489234166629549,11.542270418874592,250,7.4,0.10206729395023875
319,10.879765793658258,11.155587113511821,250,-18.200000000000113,0.10155695748048756
320,10.802790877678063,11.127915129799504,250,-13.000000000000187,0.10104917269308512
321,11.170861043389808,11.359685703349395,250,-27.000000000000018,0.1005439268296197
322,11.421189297577573,11.520375943190599,250,-18.299999999999955,0.1000412071954716
323,11.38139354017507,11.519857706936596,250,-25.69999999999996,0.09954100115949424
324,11.32568773024417,11.524771634375883,250,-23.799999999999983,0.09904329615369677
325,10.887594764789695,11.253321395525976,250,-12.000000000000211,0.09854807967292828
326,10.872629932544585,11.197492845409906,250,-16.800000000000175,0.09805533927456364
327,10.980670913497306,11.347751279606292,250,-14.100000000000211,0.09756506257819082
328,10.943451806663761,11.235438544470103,250,-16.40000000000012,0.09707723726529986
329,11.448764058737723,11.590358824328144,250,9.799999999999976,0.09659185107897336
330,11.28791383059386,11.48717077425618,250,-20.10000000000006,0.0961088918235785
331,11.391998847921446,11.535911801869894,250,8.09999999999993,0.0956283473644606
332,11.23256103050133,11.380541537535365,250,-27.9,0.0951502056276383
333,11.425637567440873,11.482029404406989,250,-23.39999999999997,0.09467445459950011
334,11.345925848410705,11.506969099269135,250,-14.90000000000003,0.09420108232650261
335,11.529662562955611,11.587613814708176,250,70.69999999999978,0.09373007691487009
336,10.801959237965045,11.221668172399077,250,-14.400000000000215,0.09326142653029575
337,10.758471603140174,11.197618357784433,250,-9.200000000000244,0.09279511939764427
338,10.962377438283369,11.35427383469595,250,-11.40000000000021,0.09233114380065605
339,10.413978358294166,11.161586800431275,250,-0.10000000000039017,0.09186948808165277
340,10.801309467317664,11.122678767017897,250,-13.300000000000201,0.0914101406412445
341,9.122243056703224,10.45689026020612,250,7.99999999999947,0.09095308993803829
342,8.964074241441114,10.356636024836336,250,1.7999999999995009,0.09049832448834809
343,9.852581207839615,10.776168579292243,250,9.19999999999953,0.09004583286590635
344,8.873323369726837,10.289547973385565,250,2.699999999999519,0.08959560370157682
345,9.611223610127764,10.723453437404192,250,14.399999999999459,0.08914762568306893
346,8.991760865877303,10.506883387579594,250,6.499999999999468,0.08870188755465358
347,9.007696506991433,10.406054666785511,250,5.699999999999485,0.08825837811688031
348,10.060027582991266,10.86735422080022,250,2.499999999999557,0.0878170862262959
349,9.385140175443416,10.554674368817663,250,9.69999999999948,0.08737800079516442
350,10.046647212669539,10.842710012253606,250,4.399999999999542,0.08694111079118859
351,10.114885535244682,10.88782588763631,250,5.899999999999572,0.08650640523723264
352,9.63977135783368,10.709198437166663,250,14.499999999999462,0.08607387321104648
353,9.354649102519671,10.487725146442344,250,8.099999999999493,0.08564350384499125
354,10.365861198090114,10.955300730442412,250,-5.1000000000003265,0.08521528632576629
355,10.784326423120866,11.23010893663835,250,-8.400000000000297,0.08478920989413746
356,9.738791886601717,10.907208330895063,250,14.899999999999432,0.08436526384466678
357,10.263724279226828,10.95175123445051,250,3.7999999999995824,0.08394343752544345
358,11.12930753756104,11.481480287900956,250,-10.500000000000197,0.08352372033781623
359,11.118018870029715,11.386937808951027,250,-17.80000000000008,0.08310610173612715
360,10.462753553711766,11.036148222837264,250,-2.200000000000326,0.08269057122744651
361,10.928646486470818,11.16399287496029,250,-16.300000000000125,0.08227711837130927
362,11.494988773637607,11.538509042778282,250,48.099999999999866,0.08186573277945272
363,10.821135229172866,11.147798359459971,250,-8.20000000000021,0.08145640411555546
364,10.92438252422953,11.167278766096873,250,-18.500000000000117,0.08104912209497768
365,10.850202804247521,11.206573765673108,250,-12.100000000000215,0.08064387648450279
366,11.244533913373363,11.41453980386813,250,-24.300000000000015,0.08024065710208027
367,10.165092817067121,10.9129016223299,250,1.9999999999995774,0.07983945381656987
